-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg       CPU Mem  Self CPU Mem      CUDA Mem  Self CUDA Mem    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                   execute_context_0(0)_generation_1(1)         0.00%       0.000us         0.00%       0.000us       0.000us       24.392s       819.31%       24.392s     329.623ms           0 B           0 B           0 B           0 B            74  
                                               aten::mm         4.03%        1.002s         5.20%        1.292s      71.479us        1.595s        53.59%        1.596s      88.276us           0 B           0 B     415.18 MB     415.14 MB         18075  
ampere_bf16_s16816gemm_bf16_64x64_sliced1x2_ldg8_f2f...         0.00%       0.000us         0.00%       0.000us       0.000us     962.381ms        32.33%     962.381ms     156.358us           0 B           0 B           0 B           0 B          6155  
                                       vllm::all_reduce         4.22%        1.050s        21.13%        5.253s     435.066us     939.537ms        31.56%     939.717ms      77.823us           0 B           0 B     216.34 MB           0 B         12075  
ncclDevKernel_AllReduce_Sum_bf16_RING_LL(ncclDevKern...         0.00%       0.000us         0.00%       0.000us       0.000us     939.537ms        31.56%     939.537ms      77.808us           0 B           0 B           0 B           0 B         12075  
ampere_bf16_s16816gemm_bf16_128x64_sliced1x2_ldg8_f2...         0.00%       0.000us         0.00%       0.000us       0.000us     467.734ms        15.71%     467.734ms      79.009us           0 B           0 B           0 B           0 B          5920  
                  execute_context_1(12)_generation_0(0)         0.00%       0.000us         0.00%       0.000us       0.000us     258.570ms         8.69%     258.570ms     258.570ms           0 B           0 B           0 B           0 B             1  
                                            aten::addmm         2.05%     508.923ms         3.87%     962.969ms     160.495us     213.721ms         7.18%     213.829ms      35.638us           0 B           0 B      33.59 MB      33.59 MB          6000  
ampere_bf16_s16816gemm_bf16_64x64_sliced1x2_ldg8_f2f...         0.00%       0.000us         0.00%       0.000us       0.000us     176.694ms         5.93%     176.694ms      29.847us           0 B           0 B           0 B           0 B          5920  
